idno,GEN,AGE,EDU,JOBS,JOBS1,JOBS2,INCOME,region,pspwght,regions,FW1,FW3,FW7,FW9,FW10,FW11,FW2,FW12,FW13,FW4,FW5,FW6,FW8,FW14
110707,1,17,2,66,0,0,7,BE33,1.14674276,2,5,5,3,5,2,4,4,5,5,8,6,6,8,7
110801,2,23,5,8,0,1,3,BE33,0.868858962,2,4,4,4,4,4,4,2,5,2,8,8,8,6,7
110802,2,31,7,8,0,1,7,BE33,0.868858962,2,4,4,4,4,4,4,2,5,2,7,7,7,6,7
110803,2,39,2,66,0,0,3,BE33,1.166786673,2,4,3,3,2,2,4,4,5,4,5,5,5,7,2
110804,2,50,2,66,0,0,6,BE33,1.166786673,2,4,4,4,4,3,4,3,4,4,7,7,7,7,6
110805,1,64,2,66,0,0,4,BE33,1.196970521,2,4,4,4,2,4,4,3,3,3,8,8,8,5,2
110806,2,75,2,66,0,0,5,BE33,1.226805848,2,5,4,4,3,4,4,2,5,4,6,8,8,5,5
110807,2,17,2,66,0,0,2,BE33,1.175326125,2,4,4,4,4,4,4,2,4,2,8,8,8,8,8
110808,2,45,2,66,0,0,2,BE33,1.166786673,2,5,4,2,4,4,4,2,3,2,3,8,8,2,3
110809,1,56,2,6,0,1,3,BE33,1.196970521,2,5,4,4,2,4,4,2,5,4,7,7,7,6,6
110903,1,40,7,7,0,1,10,BE33,0.841569471,2,4,4,5,3,5,4,2,5,4,7,8,7,9,4
110904,2,51,3,9,0,1,10,BE33,0.935066029,2,5,5,5,5,4,5,4,5,5,8,8,8,9,6
110906,1,75,5,66,0,0,4,BE33,0.884859566,2,4,4,4,4,2,4,2,5,2,8,8,8,2,4
110907,2,16,2,66,0,0,,BE33,1.175326125,2,4,4,4,4,4,4,4,5,4,7,6,5,5,6
110909,2,57,5,66,0,0,4,BE33,0.906915308,2,4,3,2,4,3,3,1,3,2,8,9,10,9,3
111001,1,24,3,9,0,1,,BE33,0.919002782,2,5,4,4,4,4,4,3,5,4,8,8,8,8,6
111002,1,33,2,66,0,0,2,BE33,1.14674276,2,4,2,3,5,3,3,3,3,3,7,7,8,6,6
111003,2,41,5,66,0,0,6,BE33,0.935066029,2,5,5,5,5,5,2,1,2,1,5,8,8,9,6
111004,2,53,1,66,0,0,2,BE33,1.166786673,2,5,4,4,3,3,3,2,4,3,7,8,7,1,7
111005,1,60,5,66,0,0,6,BE33,0.959255447,2,5,5,4,4,4,4,4,5,4,8,8,8,8,8
111006,1,69,7,66,0,0,10,BE33,0.884859566,2,5,3,5,4,4,4,2,5,4,9,9,9,10,6
111008,2,17,2,66,0,0,8,BE33,1.175326125,2,3,2,2,2,2,1,3,5,1,3,3,3,0,4
111009,1,47,5,66,0,0,2,BE33,0.912325674,2,5,3,3,5,3,4,4,5,1,5,3,5,8,1
111101,2,20,3,66,0,0,3,BE33,0.941909569,2,3,3,4,3,4,4,2,4,2,6,5,6,3,4
111102,2,28,3,66,0,0,1,BE33,0.941909569,2,2,2,3,2,2,3,2,2,2,5,5,3,6,3
111103,2,43,7,5,1,0,9,BE33,0.862546178,2,5,4,4,4,4,4,2,5,4,8,8,6,8,5
111104,1,49,1,9,0,1,4,BE33,1.138410984,2,2,4,5,4,5,4,2,5,5,8,8,8,8,7
111105,2,61,3,5,1,0,5,BE33,0.98316556,2,4,3,4,3,3,3,2,4,4,5,5,4,6,6
111106,2,68,2,66,0,0,5,BE33,1.226805848,2,5,4,4,4,4,3,3,5,5,8,8,7,,7
111107,1,84,5,66,0,0,6,BE33,0.959255447,2,5,5,5,4,4,4,2,5,5,8,8,8,5,8
111203,1,42,5,7,0,1,8,BE33,0.841569471,2,4,4,4,4,5,4,4,4,4,8,7,8,7,8
111205,1,62,3,66,0,0,5,BE33,0.959255447,2,4,3,4,4,4,4,3,5,3,5,7,5,8,5
111207,2,84,6,66,0,0,3,BE33,0.906915308,2,5,4,5,4,4,4,3,5,2,10,10,9,7,5
111208,1,35,5,7,0,1,3,BE33,0.912325674,2,3,3,4,2,4,4,2,4,3,5,5,5,3,5
111209,2,55,3,9,0,1,7,BE33,0.98316556,2,5,4,4,4,3,3,3,4,4,7,7,7,8,7
111301,1,22,2,8,0,1,,BE33,1.14674276,2,4,5,4,4,4,4,2,5,4,7,6,7,7,4
111303,1,45,1,9,0,1,6,BE33,1.138410984,2,5,5,5,5,4,5,1,5,4,8,8,8,8,7
111306,1,75,1,66,0,0,,BE33,1.196970521,2,3,1,2,3,1,3,1,2,2,5,5,1,1,2
111309,2,56,3,10,0,1,2,BE33,0.98316556,2,4,4,5,3,4,4,2,4,4,10,10,7,9,6
111401,1,28,7,7,0,1,4,BE33,0.847728731,2,4,4,4,4,4,4,4,5,4,6,8,7,7,6
111402,2,51,2,66,0,0,3,BE33,1.166786673,2,3,2,3,2,2,3,1,5,1,3,3,3,5,3
111403,2,64,5,66,0,0,,BE33,0.906915308,2,3,4,4,4,3,3,5,5,5,8,7,9,9,3
111404,2,46,7,8,0,1,10,BE33,0.862546178,2,5,5,5,4,4,4,5,5,5,10,10,10,7,6
111405,2,58,7,9,0,1,8,BE33,0.906915308,2,5,3,4,4,3,4,4,5,2,8,8,8,8,6
111406,1,80,5,66,0,0,6,BE33,0.884859566,2,5,4,4,5,4,3,4,5,3,7,7,7,9,7
111407,1,40,5,5,1,0,3,BE33,0.912325674,2,5,4,4,1,1,3,2,3,3,8,8,8,4,4
111408,1,20,5,7,0,1,10,BE33,0.919002782,2,4,4,3,2,4,4,4,5,4,7,7,7,8,7
111409,2,35,3,66,0,0,7,BE33,0.935066029,2,5,3,3,4,3,2,3,3,4,6,7,5,6,6
111501,2,19,2,66,0,0,2,BE33,1.175326125,2,4,3,3,2,4,2,3,4,2,5,3,3,3,5
111502,2,35,3,66,0,0,1,BE33,0.935066029,2,5,5,3,3,2,2,1,3,2,7,5,5,7,4
111503,2,42,3,2,1,0,8,BE33,0.935066029,2,4,4,5,4,4,4,4,5,5,8,7,4,6,9
111504,2,53,5,10,0,1,2,BE33,0.935066029,2,5,4,4,4,,4,1,1,1,10,10,5,0,0
111506,1,67,1,66,0,0,2,BE33,1.196970521,2,5,3,4,2,4,4,4,3,4,7,7,7,7,5
111507,2,80,5,66,0,0,,BE33,0.98316556,2,5,5,4,4,4,5,2,5,4,10,10,5,10,7
111508,1,26,3,6,0,1,5,BE33,0.919002782,2,4,4,4,3,3,4,2,5,2,7,9,7,6,7
111509,1,48,7,8,0,1,9,BE33,0.841569471,2,5,4,4,4,4,3,3,5,4,7,10,6,8,5
111601,2,19,3,66,0,0,5,BE33,0.941909569,2,3,4,4,5,4,5,4,5,4,7,7,7,6,6
111603,2,41,6,8,0,1,6,BE33,0.862546178,2,4,4,4,4,4,4,4,5,4,8,8,8,7,7
111604,2,53,5,5,1,0,6,BE33,0.935066029,2,5,4,4,4,4,2,4,5,1,9,9,9,8,4
111605,1,58,3,8,0,1,5,BE33,0.959255447,2,5,4,4,2,4,4,4,5,4,8,8,8,8,5
111606,1,66,2,66,0,0,3,BE33,1.196970521,2,5,3,4,2,2,2,1,4,4,5,5,5,7,5
111607,2,79,5,66,0,0,3,BE33,0.98316556,2,5,5,5,5,5,5,1,5,5,8,8,9,3,3
111608,2,36,5,6,0,1,7,BE33,0.862546178,2,4,4,4,4,4,4,4,5,4,7,6,6,8,6
111609,2,47,5,8,0,1,4,BE33,0.935066029,2,4,4,4,4,4,4,4,5,2,9,9,9,7,7
111701,1,34,5,6,0,1,5,BE33,0.847728731,2,2,4,4,2,4,4,2,3,2,10,10,10,6,7
111702,2,44,5,66,0,0,5,BE33,0.862546178,2,4,4,4,3,4,2,3,3,2,7,7,8,6,5
111704,2,64,1,66,0,0,4,BE33,1.226805848,2,4,3,4,4,3,4,3,4,2,7,7,7,7,6
111706,1,23,5,66,0,0,2,BE33,0.919002782,2,5,4,4,2,4,3,2,5,2,9,9,9,3,7
111707,2,30,2,8,0,1,8,BE33,1.175326125,2,5,5,4,5,4,3,3,5,4,7,7,7,7,6
111709,2,50,2,66,0,0,2,BE33,1.166786673,2,5,4,4,3,4,2,5,5,1,10,10,10,10,5
111801,2,60,3,66,0,0,7,BE33,0.98316556,2,4,4,4,4,5,3,2,5,4,8,8,7,9,8
111802,1,74,3,66,0,0,7,BE33,0.959255447,2,5,4,4,4,4,4,2,4,4,9,9,9,8,7
111804,2,15,1,66,0,0,4,BE33,1.175326125,2,5,4,4,4,4,4,4,2,1,10,10,10,8,6
111805,1,68,3,66,0,0,7,BE33,0.959255447,2,4,4,4,4,4,4,3,5,5,9,9,8,8,8
111807,1,38,3,10,0,1,6,BE33,0.912325674,2,4,4,4,4,4,4,2,5,4,8,8,8,8,4
111908,1,48,3,8,0,1,6,BE33,0.912325674,2,5,4,4,5,4,4,2,5,3,7,8,8,9,7
111909,1,39,2,6,0,1,4,BE33,1.138410984,2,4,3,3,2,3,3,3,3,4,7,7,7,6,6
112001,2,22,2,66,0,0,1,BE33,1.175326125,2,5,4,4,5,4,5,3,5,3,7,5,7,5,4
112002,1,33,5,7,0,1,4,BE33,0.919002782,2,5,4,4,4,4,4,3,5,2,7,7,7,8,6
112003,1,36,5,10,0,1,9,BE33,0.841569471,2,4,4,5,5,5,5,2,5,4,9,10,9,8,8
112004,1,50,7,8,0,1,8,BE33,0.841569471,2,4,3,4,4,3,4,2,4,4,9,8,7,8,3
112005,2,61,6,66,0,0,5,BE33,0.906915308,2,5,4,4,3,3,2,4,4,2,8,8,8,7,4
112006,2,78,5,66,0,0,5,BE33,0.98316556,2,4,4,4,4,4,4,3,5,4,8,8,8,7,8
112007,2,16,1,66,0,0,7,BE33,1.175326125,2,3,4,4,4,4,4,4,4,4,7,7,7,8,6
112008,1,27,5,7,0,1,5,BE33,0.847728731,2,4,5,5,4,5,4,2,5,2,8,8,8,8,7
112009,2,57,3,6,0,1,3,BE33,0.98316556,2,4,4,4,4,4,4,3,5,2,7,7,7,7,7
112101,2,74,5,66,0,0,6,BE33,0.906915308,2,4,3,4,4,4,4,2,5,4,7,8,6,6,8
112102,1,24,5,7,0,1,9,BE33,0.847728731,2,3,4,4,4,4,4,4,4,5,7,9,7,6,7
112103,2,55,5,5,1,0,8,BE33,0.906915308,2,3,4,4,3,2,2,4,5,4,9,6,6,8,5
112105,2,71,5,66,0,0,2,BE33,0.98316556,2,5,3,4,4,4,2,2,4,2,10,8,8,5,8
112107,2,19,3,66,0,0,4,BE33,0.941909569,2,4,4,4,4,4,5,4,5,5,9,8,8,8,8
112108,1,46,1,66,0,0,2,BE33,1.138410984,2,1,4,4,5,3,5,2,2,2,8,8,8,9,7
112109,1,68,5,66,0,0,4,BE33,0.959255447,2,5,4,4,5,5,5,4,5,4,9,9,9,9,6
112201,1,25,2,66,0,0,2,BE33,1.14674276,2,4,4,3,2,4,2,2,2,4,8,3,8,2,3
112202,1,24,2,8,0,1,7,BE33,1.14674276,2,5,5,4,5,4,5,1,5,2,8,8,8,8,7
112203,1,28,3,7,0,1,3,BE33,0.919002782,2,4,4,4,2,4,4,2,5,4,7,7,4,6,5
112204,2,22,7,66,0,0,,BE33,0.868858962,2,3,4,4,4,4,4,4,4,2,8,8,8,6,5
112205,2,20,3,66,0,0,7,BE33,0.941909569,2,2,4,5,5,5,4,3,5,5,6,7,3,10,5
112206,2,27,6,8,0,1,1,BE33,0.868858962,2,4,2,5,2,5,3,2,2,4,9,9,6,7,6
112207,2,33,3,66,0,0,4,BE33,0.941909569,2,5,5,4,4,4,4,3,5,4,7,9,9,4,7
112208,1,38,6,6,0,1,8,BE33,0.841569471,2,4,3,4,5,4,3,4,4,5,8,7,7,6,6
112209,2,40,5,66,0,0,4,BE33,0.935066029,2,3,3,4,2,4,4,3,4,4,5,3,4,7,2
112301,1,49,3,6,0,1,5,BE33,0.912325674,2,4,4,4,4,4,4,3,5,1,8,9,7,9,8
112302,2,52,7,66,0,0,5,BE33,0.862546178,2,4,3,4,4,4,4,3,5,4,5,5,5,6,3
112303,1,62,1,66,0,0,5,BE33,1.196970521,2,4,4,5,3,4,3,1,2,1,9,10,8,7,5
112304,2,73,2,66,0,0,4,BE33,1.226805848,2,4,2,4,3,3,4,4,5,2,6,6,6,8,5
112307,2,48,1,66,0,0,3,BE33,1.166786673,2,4,4,5,4,4,4,2,5,2,8,8,8,8,6
112308,1,56,7,8,0,1,9,BE33,0.884859566,2,5,5,4,4,4,4,1,4,1,8,8,8,8,8
112309,1,67,4,66,0,0,6,BE33,0.959255447,2,5,4,4,2,4,4,4,5,2,5,5,5,7,6
112402,2,85,7,66,0,0,7,BE33,0.906915308,2,5,4,4,4,4,4,2,4,4,7,9,7,6,8
112403,2,34,5,9,0,1,3,BE33,0.868858962,2,4,2,5,4,3,2,3,2,3,10,7,8,6,6
112406,2,84,5,66,0,0,,BE33,0.98316556,2,5,5,5,4,4,4,2,5,5,9,9,9,7,8
112501,2,31,2,66,0,0,4,BE33,1.175326125,2,4,5,4,4,4,3,1,5,4,8,9,8,6,7
112502,1,42,2,66,0,0,2,BE33,1.138410984,2,4,3,4,4,4,4,1,5,2,5,5,5,5,5
112503,1,51,5,8,0,1,7,BE33,0.912325674,2,2,4,4,3,5,4,2,5,2,8,8,8,8,3
112504,1,60,7,8,0,1,3,BE33,0.884859566,2,4,4,5,4,4,4,2,4,4,8,8,8,5,7
112505,1,61,5,66,0,0,3,BE33,0.959255447,2,4,2,4,1,4,3,2,5,2,7,7,7,3,6
112506,1,70,1,66,0,0,5,BE33,1.196970521,2,4,2,2,2,2,2,2,3,1,3,3,3,3,4
112508,2,39,2,66,0,0,4,BE33,1.166786673,2,4,3,4,4,3,4,2,5,2,5,5,5,7,5
112509,2,57,1,66,0,0,,BE33,1.226805848,2,4,4,4,4,4,4,4,2,2,9,9,9,9,7
112601,2,18,3,66,0,0,2,BE33,0.941909569,2,5,4,4,2,2,2,4,4,2,8,6,5,3,3
112602,1,17,3,66,0,0,,BE33,0.919002782,2,4,4,4,4,5,4,4,5,4,7,7,7,7,6
112603,1,30,5,7,0,1,3,BE33,0.919002782,2,4,4,4,4,4,4,2,2,4,8,8,8,8,6
112604,2,29,2,66,0,0,2,BE33,1.175326125,2,4,3,2,2,3,4,1,5,4,5,5,5,0,3
112605,1,37,7,7,0,1,6,BE33,0.841569471,2,4,4,4,4,4,4,4,5,4,8,8,8,7,7
112606,2,50,3,8,0,1,5,BE33,0.935066029,2,5,4,4,4,4,4,4,5,4,8,8,8,8,7
112607,2,28,3,7,0,1,3,BE33,0.941909569,2,2,4,4,4,2,4,2,2,1,5,9,9,6,5
112608,2,69,7,66,0,0,5,BE33,0.906915308,2,5,4,4,4,4,4,4,4,2,7,7,9,8,5
112704,1,80,5,66,0,0,2,BE33,0.959255447,2,3,3,2,3,3,3,3,5,3,4,4,4,5,2
112801,1,44,2,66,0,0,2,BE33,1.138410984,2,4,2,2,2,2,2,2,3,1,0,0,0,0,0
112803,2,25,5,7,0,1,10,BE33,0.941909569,2,4,5,4,5,5,4,2,5,4,7,6,8,8,7
112805,2,53,2,8,0,1,4,BE33,1.166786673,2,3,2,3,4,2,2,2,4,4,6,7,8,7,6
112806,1,65,2,66,0,0,2,BE33,1.196970521,2,5,4,3,3,3,4,2,5,5,10,10,10,5,7
112807,2,75,5,66,0,0,2,BE33,0.98316556,2,4,2,4,3,3,4,2,5,2,5,5,5,3,5
112808,2,42,5,66,0,0,6,BE33,0.935066029,2,5,5,4,4,4,4,4,5,4,6,8,8,4,7
112809,1,82,1,66,0,0,4,BE33,1.196970521,2,5,4,5,3,4,4,2,5,4,7,7,7,8,7
112901,1,22,2,5,1,0,8,BE33,1.14674276,2,5,4,4,5,4,4,2,5,5,7,5,5,7,5
112902,2,30,2,2,1,0,3,BE33,1.175326125,2,4,2,2,5,5,4,2,5,5,8,6,8,7,5
112903,1,40,5,6,0,1,7,BE33,0.912325674,2,4,4,4,4,4,4,4,5,4,8,7,8,7,7
112904,2,51,1,7,0,1,3,BE33,1.166786673,2,4,4,4,5,4,4,2,4,5,10,10,9,8,7
112908,1,78,6,66,0,0,5,BE33,0.884859566,2,3,5,4,2,5,4,2,5,4,10,10,9,8,7
113001,2,20,3,66,0,0,5,BE33,0.941909569,2,4,2,3,2,2,2,3,3,2,5,5,5,5,2
113002,1,49,5,66,0,0,2,BE33,0.912325674,2,4,4,5,3,5,3,2,4,4,6,5,6,5,6
113004,2,17,2,66,0,0,3,BE33,1.175326125,2,2,3,2,2,4,2,2,5,2,3,2,2,2,4
113006,2,47,2,66,0,0,2,BE33,1.166786673,2,5,5,5,5,3,2,2,4,3,8,10,8,8,3
113007,2,35,7,7,0,1,5,BE33,0.862546178,2,4,4,3,4,3,3,3,4,4,7,7,7,7,5
113008,2,27,5,8,0,1,7,BE33,0.868858962,2,4,4,4,4,5,4,2,5,5,7,8,6,9,5
113101,2,24,3,66,0,0,,BE33,0.941909569,2,4,2,3,2,3,1,1,1,1,6,8,6,6,4
113102,2,32,2,66,0,0,4,BE33,1.175326125,2,4,3,4,4,3,3,2,4,3,7,8,7,6,8
113103,2,44,1,5,1,0,2,BE33,1.166786673,2,4,3,2,2,3,4,2,4,2,5,5,5,0,3
113104,1,53,5,7,0,1,5,BE33,0.841569471,2,5,5,4,2,3,4,4,5,2,7,7,7,7,7
113105,2,63,2,66,0,0,1,BE33,1.226805848,2,5,4,3,4,3,4,3,4,1,4,3,5,5,0
113106,1,70,3,66,0,0,,BE33,0.959255447,2,2,2,3,2,2,3,2,5,2,0,0,0,0,0
113108,2,22,5,66,0,0,7,BE33,0.941909569,2,4,3,3,5,4,5,1,4,4,8,8,8,7,6
113109,2,30,1,10,0,1,3,BE33,1.175326125,2,4,4,4,2,3,4,2,4,2,9,3,9,3,4
113201,2,42,5,8,0,1,7,BE33,0.862546178,2,4,4,4,3,4,4,4,5,4,8,9,8,8,7
113202,1,51,2,8,0,1,5,BE33,1.138410984,2,3,4,4,2,4,4,2,5,2,7,7,7,6,6
113203,2,61,2,66,0,0,1,BE33,1.226805848,2,5,5,5,4,5,5,2,5,1,9,9,9,10,9
113204,2,66,1,66,0,0,3,BE33,1.226805848,2,5,4,4,2,4,4,2,5,2,8,8,8,7,7
113205,2,78,1,66,0,0,4,BE33,1.226805848,2,4,3,3,1,2,2,2,3,2,5,7,4,7,0
113206,1,28,2,66,0,0,3,BE33,1.14674276,2,2,2,3,4,4,4,2,5,3,8,8,8,6,6
113207,2,37,5,66,0,0,2,BE33,0.935066029,2,2,4,4,3,4,4,2,3,3,8,8,8,8,3
113208,1,26,5,66,0,0,1,BE33,0.919002782,2,3,3,3,2,4,4,2,5,4,2,2,2,0,0
113209,1,35,3,6,0,1,5,BE33,0.912325674,2,4,4,4,4,4,4,3,4,2,6,7,7,7,6
113302,1,58,1,66,0,0,6,BE33,1.196970521,2,5,4,4,4,4,4,2,5,4,8,8,8,7,6
113303,1,49,5,9,0,1,7,BE33,0.841569471,2,3,4,4,4,4,4,3,4,4,9,9,9,9,8
113304,1,40,6,7,0,1,4,BE33,0.841569471,2,5,4,4,4,4,4,2,5,4,8,8,8,7,5
113305,2,47,7,8,0,1,,BE33,0.862546178,2,4,4,4,2,3,2,2,5,4,9,8,9,6,6
113306,2,74,1,66,0,0,,BE33,1.226805848,2,4,3,5,2,4,4,2,5,4,4,5,5,5,7
113307,2,17,1,6,0,1,,BE33,1.175326125,2,3,3,4,5,4,3,2,3,3,6,8,9,9,5
113308,1,56,7,8,0,1,7,BE33,0.884859566,2,5,4,5,4,4,3,4,5,4,9,9,8,9,7
113309,1,83,5,66,0,0,4,BE33,0.959255447,2,4,3,4,2,2,4,4,5,2,5,5,5,8,5
